Accident_ID,Date,Time,Location,Weather,Road_Type,Vehicle_Type,Driver_Age,Severity,Casualties,Speed_Limit
7346,7609,751,0,1,1,0,41,1,2,60
7347,7610,912,2,2,2,0,19,2,1,40
7348,7611,828,1,1,2,0,61,2,4,80
7349,7612,1044,4,3,1,0,61,1,2,40
7350,7613,726,0,2,0,0,33,2,4,100
7351,7614,1331,3,1,1,0,21,0,3,100
7352,7615,412,2,1,0,2,29,1,3,100
7353,7616,602,3,3,0,2,26,2,4,80
7354,7617,12,2,2,2,2,60,1,3,40
7355,7618,308,4,1,2,2,28,0,1,80
7357,7619,343,3,2,1,1,23,1,3,100
7358,7620,284,1,3,1,3,51,2,4,80
7359,7621,631,4,3,1,3,67,0,1,100
7360,7622,1022,0,3,1,1,24,1,1,40
7361,7623,910,4,1,2,1,35,2,2,60
7362,7624,560,0,1,0,2,62,1,1,100
7363,7625,1388,4,1,1,2,26,2,3,100
7364,7626,1102,3,1,1,0,33,2,1,40
7365,7627,322,2,1,1,1,58,2,3,40
7366,7628,447,1,2,1,0,32,0,3,100
7368,7629,767,4,1,1,0,66,0,1,100
7369,7630,850,4,3,0,2,53,2,3,60
7370,7631,939,3,1,0,2,40,2,1,40
7371,7632,135,1,0,0,3,25,1,0,100
7372,7633,1371,2,2,0,0,22,2,1,60
7373,7634,423,3,1,1,1,32,1,3,40
7374,7635,297,1,1,1,3,38,1,1,40
7375,7636,910,4,1,1,3,22,0,2,80
7376,7637,395,0,1,2,0,25,0,2,40
7377,7638,342,0,0,0,0,30,0,2,40
7379,7639,108,1,1,2,1,52,2,4,60
7380,7640,546,0,0,0,0,33,2,2,60
7381,7641,414,3,1,2,0,33,0,0,40
7382,7642,507,0,3,1,2,47,2,2,80
7383,7643,422,0,3,2,2,63,1,0,80
7384,7644,203,1,0,2,0,40,1,4,100
7385,7645,68,3,0,1,1,20,2,3,40
7386,7646,512,1,0,1,1,44,2,4,40
7387,7647,1278,0,3,0,1,65,2,4,40
7388,7648,1224,1,0,0,0,29,2,2,60
7390,7649,581,2,0,0,2,41,0,1,40
7391,7650,1124,4,2,0,0,26,2,2,80
7392,7651,564,3,1,1,2,19,2,3,80
7393,7652,835,4,0,1,3,19,0,2,80
7394,7653,213,1,0,2,3,46,0,1,80
7395,7654,311,3,2,1,0,51,1,0,40
7396,7655,794,3,0,1,3,66,1,3,80
7397,7656,14,1,3,2,2,41,2,2,100
7398,7657,306,0,1,0,1,58,0,4,100
7399,7658,264,3,3,0,1,48,2,1,80
7401,7659,1423,3,0,1,1,24,2,2,60
7402,7660,878,4,0,0,3,65,0,4,100
7403,7661,1175,3,0,0,2,41,2,1,80
7404,7662,1035,0,1,1,2,31,2,2,80
7405,7663,333,1,2,1,1,26,2,2,100
7406,7664,1078,2,2,0,0,43,0,2,80
7407,7665,558,3,3,1,3,59,1,3,40
7408,7666,932,4,2,0,1,55,1,4,100
7409,7667,1357,3,0,0,2,29,0,3,80
7410,7668,123,4,1,2,2,33,0,4,80
7412,7669,6,2,3,1,0,40,1,2,60
7413,7670,569,4,1,2,1,32,1,0,60
7414,7671,1111,3,3,2,2,33,0,3,100
7415,7672,463,0,3,0,2,57,2,1,60
7416,7673,375,0,3,1,0,35,1,2,80
7417,7674,240,4,1,2,0,41,2,1,60
7418,7675,949,0,1,0,1,21,1,3,60
7419,7676,1347,4,2,1,1,53,1,4,80
7420,7677,198,1,1,0,0,49,0,2,40
7421,7678,1342,3,3,1,3,48,2,4,100
7423,7679,132,2,3,1,1,33,1,1,40
7424,7680,391,2,2,0,0,51,2,2,40
7425,7681,1001,4,1,2,0,46,1,1,100
7426,7682,1251,1,3,1,2,65,0,1,40
7427,7683,965,2,3,1,3,52,0,3,100
7428,7684,341,3,1,1,3,23,2,1,60
7429,7685,286,1,2,0,1,50,0,2,40
7430,7686,6,1,2,0,0,63,2,0,80
7431,7687,940,1,3,1,0,46,2,1,40
7432,7688,559,3,0,2,3,34,2,3,80
7434,7689,791,1,3,1,0,24,2,1,100
7435,7690,704,4,2,0,0,27,1,2,80
7436,7691,1046,1,2,0,2,38,0,4,100
7437,7692,895,4,0,0,2,61,0,4,40
7438,7693,1408,1,0,0,1,50,1,4,40
7439,7694,832,4,0,0,2,62,2,0,60
7440,7695,853,1,1,2,1,68,1,4,100
7441,7696,810,3,3,0,1,20,0,0,80
7442,7697,1403,3,1,1,0,59,0,0,100
7443,7698,1153,0,2,1,0,66,1,3,100
7446,7699,1228,1,1,2,1,30,2,2,60
7447,7700,1405,0,0,2,2,19,0,2,80
7448,7701,1057,1,0,2,2,68,1,0,40
7449,7702,1302,2,2,0,0,61,1,2,100
7450,7703,154,0,2,1,1,58,2,0,80
7451,7704,1084,4,2,0,1,67,2,1,40
7452,7705,93,3,2,2,1,57,2,4,60
7453,7706,798,3,1,0,2,53,0,1,100
7454,7707,446,0,1,2,2,26,2,3,40
7455,7708,786,0,0,1,0,29,1,1,80
7457,7709,763,0,1,0,2,67,1,0,40
7458,7710,994,0,3,1,3,65,2,0,80
7459,7711,663,1,3,2,0,63,1,2,60
7460,7712,917,3,1,0,3,29,2,0,100
7461,7713,693,3,0,2,2,37,1,0,60
7462,7714,1208,2,0,2,2,31,2,4,80
7463,7715,1098,3,2,0,3,68,1,2,60
7464,7716,198,3,2,2,0,31,1,0,100
7465,7717,992,2,1,1,1,37,0,2,60
7466,7718,521,2,0,1,0,63,2,1,40
7468,7719,1313,4,2,2,1,36,0,2,60
7469,7720,551,0,0,0,2,54,1,1,80
7470,7721,599,1,1,2,2,53,1,4,60
7471,7722,1412,1,3,1,0,44,1,1,80
7472,7723,412,4,0,2,3,41,2,3,80
7473,7724,1274,4,2,2,1,68,2,1,40
7474,7725,1323,0,2,0,0,66,1,0,40
7475,7726,1408,4,0,1,2,34,1,3,40
7476,7727,273,2,1,2,3,22,1,1,80
7477,7728,10,0,3,2,0,36,2,2,40
7479,7729,414,4,3,1,3,47,0,4,60
7480,7730,493,1,1,1,3,40,1,1,60
7481,7731,1298,3,1,2,2,48,2,4,100
7482,7732,336,3,0,0,1,60,0,3,40
7483,7733,572,0,3,2,3,34,1,0,40
7484,7734,1228,4,0,1,3,63,1,1,60
7485,7735,837,0,0,2,1,28,0,2,60
7486,7736,1007,0,0,0,0,62,0,3,40
7487,7737,976,0,1,2,0,18,2,3,100
7488,7738,181,4,3,2,3,54,2,1,100
7490,7739,1053,1,0,0,0,46,1,4,60
7491,7740,1079,4,2,1,0,56,0,3,60
7492,7741,678,0,0,2,3,46,2,1,60
7493,7742,1340,4,0,2,2,50,0,2,60
7494,7743,1173,2,1,2,2,21,0,4,80
7495,7744,926,1,2,0,3,29,2,2,40
7496,7745,602,0,0,0,1,37,2,0,60
7497,7746,175,0,3,2,1,28,2,3,100
7498,7747,822,0,1,2,0,44,0,2,100
7499,7748,299,3,2,0,2,24,1,2,40
7501,7749,1378,3,2,0,3,53,1,3,80
7502,7750,190,1,3,0,1,22,2,2,60
7503,7751,48,4,2,1,1,60,2,2,100
7504,7752,667,0,2,1,2,37,1,1,100
7505,7753,1073,3,0,0,1,35,1,0,100
7506,7754,574,1,3,0,2,64,0,0,80
7507,7755,1047,3,3,2,2,40,0,4,80
7508,7756,1321,2,3,0,2,44,2,0,80
7509,7757,699,3,0,0,3,51,2,0,60
7510,7758,185,4,2,2,2,22,0,1,100
7512,7759,1081,4,3,2,3,58,1,3,40
7513,7760,1014,4,3,1,0,66,1,1,40
7514,7761,67,3,1,1,3,21,1,0,100
7515,7762,698,1,2,0,2,18,1,2,40
7516,7763,424,3,1,1,0,53,2,4,60
7517,7764,1397,3,1,1,1,55,2,1,80
7518,7765,195,3,2,0,2,29,0,4,100
7519,7766,413,1,3,2,2,46,0,2,100
7520,7767,227,0,0,1,3,66,1,0,60
7521,7768,624,0,3,1,0,55,2,1,80
7523,7769,284,2,2,2,0,43,0,2,100
7524,7770,60,3,1,1,2,26,0,0,40
7525,7771,730,4,2,1,1,50,1,4,40
7526,7772,1255,0,1,2,1,52,0,2,80
7527,7773,1234,3,1,0,2,30,2,4,40
7528,7774,7,1,1,1,3,35,1,2,80
7529,7775,322,4,0,2,2,31,2,0,100
7530,7776,1377,2,1,1,1,69,0,3,60
7531,7777,341,2,0,2,0,22,1,1,100
7532,7778,1028,4,3,0,2,38,2,0,60
7534,7779,1305,3,3,1,1,45,1,3,60
7535,7780,616,1,1,1,0,45,2,3,80
7536,7781,808,2,3,2,1,32,0,3,60
7537,7782,835,4,3,2,3,31,2,2,80
7538,7783,1020,3,0,0,3,23,0,1,60
7539,7784,313,3,2,1,1,25,2,2,60
7540,7785,1207,1,0,2,3,49,1,0,100
7541,7786,1381,1,0,0,1,45,0,0,40
7542,7787,1286,0,2,0,2,18,1,4,60
7543,7788,139,4,2,1,3,51,1,1,80
7545,7789,594,2,2,0,3,33,0,2,40
7546,7790,238,4,0,1,1,30,0,4,80
7547,7791,1278,1,1,2,1,50,1,2,80
7548,7792,875,2,1,0,2,36,2,2,100
7549,7793,583,2,1,1,3,21,0,1,80
7550,7794,1179,2,3,2,1,59,0,1,100
7551,7795,528,0,1,0,3,63,2,0,40
7552,7796,685,2,2,1,0,47,1,4,60
7553,7797,448,0,3,0,0,34,0,2,60
7554,7798,437,2,3,2,0,55,1,0,60
7557,7799,1349,0,3,2,0,20,2,4,100
7558,7800,313,0,2,1,1,52,2,4,80
7559,7801,474,1,1,0,1,50,2,2,100
7560,7802,558,3,3,0,2,33,2,3,40
7561,7803,735,3,0,1,0,19,1,1,80
7562,7804,61,0,2,1,1,35,2,4,60
7563,7805,279,2,1,0,0,58,1,2,40
7564,7806,301,4,3,0,0,42,1,3,60
7565,7807,823,3,1,1,1,69,0,2,40
7566,7808,663,3,3,0,1,38,2,4,80
7568,7809,545,4,0,0,0,45,1,0,100
7569,7810,650,1,2,2,2,24,2,2,60
7570,7811,107,2,2,2,1,44,2,4,100
7571,7812,814,4,1,0,0,20,1,4,100
7572,7813,452,0,3,0,3,26,0,2,100
7573,7814,727,0,2,2,1,55,2,1,60
7574,7815,463,0,1,0,1,25,1,2,40
7575,7816,688,2,2,1,0,28,1,3,80
7576,7817,15,3,0,2,3,38,0,2,80
7577,7818,286,4,2,0,0,35,2,4,60
7579,7819,869,3,0,1,0,54,2,1,40
7580,7820,832,0,1,0,2,40,1,0,100
7581,7821,767,3,1,0,0,36,2,3,80
7582,7822,203,2,3,2,2,49,2,3,60
7583,7823,687,0,0,2,0,69,0,0,40
7584,7824,688,0,3,1,3,42,2,4,60
7585,7825,1188,2,3,2,2,55,2,3,100
7586,7826,646,0,3,1,1,64,0,3,80
7587,7827,556,1,1,1,3,45,0,0,40
7588,7828,753,1,0,1,1,36,2,1,40
7590,7829,373,4,0,1,1,31,1,0,100
7591,7830,371,1,0,0,0,62,2,1,100
7592,7831,931,0,0,0,3,48,0,3,80
7593,7832,748,4,2,2,0,50,1,2,40
7594,7833,807,0,2,1,3,28,2,4,100
7595,7834,1359,2,0,1,3,55,2,3,60
7596,7835,626,0,1,0,3,30,1,4,80
7597,7836,886,0,3,1,2,54,2,0,40
7598,7837,418,0,1,1,3,50,1,1,80
7599,7838,1176,0,0,1,1,21,0,0,40
7601,7839,1115,2,3,2,3,18,2,3,100
7602,7840,135,3,3,2,2,18,2,2,80
7603,7841,966,2,3,1,2,20,0,2,80
7604,7842,652,2,1,1,0,30,2,2,60
7605,7843,91,1,1,1,1,53,1,1,60
7606,7844,430,1,0,0,0,62,0,3,80
7607,7845,552,2,0,1,2,38,2,2,80
7608,7846,1250,0,3,1,0,33,0,3,40
7609,7847,1157,1,2,2,1,56,2,3,100
7610,7848,233,3,2,2,3,35,1,3,80
7612,7849,592,0,1,1,1,69,0,4,80
7613,7850,388,0,0,2,2,56,2,3,60
7614,7851,561,2,2,0,2,27,1,3,100
7615,7852,776,4,2,2,0,19,0,3,80
7616,7853,1323,2,0,2,2,40,0,1,60
7617,7854,22,4,3,0,0,62,0,4,40
7618,7855,1070,3,1,0,2,50,1,1,40
7619,7856,487,1,0,2,3,21,2,0,80
7620,7857,919,3,1,2,0,42,1,2,100
7621,7858,257,3,3,0,1,56,2,2,60
7623,7859,1340,3,3,2,2,56,0,0,100
7624,7860,959,3,2,1,3,36,2,3,100
7625,7861,984,4,3,0,0,57,1,0,60
7626,7862,1107,3,3,1,1,43,0,0,60
7627,7863,589,3,3,2,1,68,0,1,40
7628,7864,598,4,1,1,1,26,2,4,80
7629,7865,593,3,1,2,1,21,2,1,40
7630,7866,399,4,3,2,1,38,0,4,60
7631,7867,371,4,3,0,0,19,1,4,40
7632,7868,1308,1,1,0,1,18,0,3,80
7634,7869,790,4,3,0,3,53,1,3,100
7635,7870,376,3,3,0,1,49,0,0,80
7636,7871,132,4,2,0,1,33,0,4,100
7637,7872,684,4,0,0,2,38,1,1,100
7638,7873,1320,2,2,2,2,68,2,2,80
7639,7874,913,3,2,2,3,54,1,0,60
7640,7875,657,0,2,2,2,60,1,0,100
7641,7876,968,0,3,1,1,31,1,0,80
7642,7877,1099,0,2,0,1,57,1,4,60
7643,7878,747,2,1,0,0,30,2,4,100
7645,7879,657,0,1,1,1,40,0,0,60
7646,7880,514,0,0,0,0,52,0,2,100
7647,7881,1375,2,2,1,1,35,2,4,100
7648,7882,536,4,3,0,2,48,1,4,80
7649,7883,1021,1,1,2,2,39,0,3,60
7650,7884,119,0,0,1,2,38,0,3,80
7651,7885,490,3,0,0,3,52,0,2,40
7652,7886,238,2,1,2,2,61,0,0,80
7653,7887,985,0,2,2,2,36,1,3,80
7654,7888,1290,2,1,0,0,61,2,1,80
7656,7889,271,3,3,0,2,47,2,4,60
7657,7890,755,3,3,0,2,61,2,3,80
7658,7891,927,4,1,0,3,42,1,0,40
7659,7892,525,2,3,0,3,33,1,0,80
7660,7893,421,1,3,0,3,53,2,2,80
7661,7894,197,1,3,2,3,65,1,0,60
7662,7895,86,0,2,1,3,55,2,4,40
7663,7896,233,4,0,0,2,28,2,4,60
7664,7897,1160,0,0,1,0,29,2,0,40
7665,7898,745,0,1,1,1,42,1,3,100
7668,7899,1385,4,3,2,3,60,2,1,40
7669,7900,635,0,2,2,0,47,0,2,100
7670,7901,223,4,0,0,0,64,2,4,40
7671,7902,1169,0,0,2,2,41,1,3,40
7672,7903,1311,2,3,0,3,35,0,2,100
7673,7904,69,0,2,0,0,61,0,3,40
7674,7905,91,1,2,2,3,43,0,3,80
7675,7906,564,2,0,2,1,36,1,1,100
7676,7907,1127,3,3,2,2,26,2,1,60
7677,7908,471,2,0,0,1,64,0,1,40
7679,7909,1291,1,2,2,0,43,2,3,40
7680,7910,606,3,3,2,0,21,1,0,40
7681,7911,806,1,0,2,1,25,0,1,60
7682,7912,12,1,0,0,3,29,0,2,60
7683,7913,278,1,0,1,2,46,1,2,80
7684,7914,886,4,3,2,1,41,1,4,100
7685,7915,923,2,1,0,0,32,0,1,60
7686,7916,1309,2,1,0,3,29,0,4,80
7687,7917,929,4,3,1,3,58,1,3,60
7688,7918,809,1,1,1,0,29,2,1,100
7690,7919,328,4,2,2,2,59,2,4,60
7691,7920,142,3,2,1,3,48,1,2,100
7692,7921,208,4,1,2,0,68,0,1,60
7693,7922,1436,1,3,2,3,37,1,0,60
7694,7923,1332,1,2,1,1,44,0,0,40
7695,7924,661,0,3,2,2,69,0,3,40
7696,7925,1134,3,3,0,1,24,2,4,40
7697,7926,769,4,2,0,0,40,1,4,60
7698,7927,1379,4,2,1,1,22,2,3,40
7699,7928,278,1,1,1,3,18,2,1,100
7701,7929,922,2,1,2,1,59,1,0,40
7702,7930,20,1,1,1,0,48,1,1,40
7703,7931,565,3,3,2,0,34,1,0,80
7704,7932,208,2,3,1,1,33,0,2,100
7705,7933,664,2,1,2,2,43,2,2,80
7706,7934,1117,0,2,1,0,66,0,3,60
7707,7935,444,4,2,0,0,42,1,3,40
7708,7936,1177,1,0,0,0,54,1,0,60
7709,7937,1323,1,1,0,0,37,0,2,80
7710,7938,717,3,2,1,2,52,0,4,40
7712,7939,829,4,2,2,2,44,0,3,80
7713,7940,1185,4,1,1,3,25,1,3,40
7714,7941,306,2,1,2,2,30,1,4,100
7715,7942,974,1,0,2,0,55,1,1,80
7716,7943,764,1,0,0,0,50,1,4,40
7717,7944,1139,3,2,0,0,40,0,1,40
7718,7945,776,3,1,0,0,24,1,0,40
7719,7946,1339,1,0,1,1,19,0,2,60
7720,7947,1142,4,3,1,3,62,1,2,40
7721,7948,1095,4,3,2,2,42,2,1,60
7723,7949,302,3,3,0,1,22,2,3,100
7724,7950,1111,0,0,1,0,35,0,4,60
7725,7951,5,1,0,1,3,33,2,3,60
7726,7952,313,0,2,0,0,69,2,4,60
7727,7953,31,0,3,0,0,37,0,2,100
7728,7954,1083,2,3,0,3,47,2,0,100
7729,7955,417,0,1,0,3,38,1,1,100
7730,7956,860,0,2,1,3,65,2,3,100
7731,7957,1088,4,1,0,3,66,1,0,40
7732,7958,885,0,3,2,0,60,1,0,80
7734,7959,283,3,0,0,1,31,1,3,100
7735,7960,1200,3,3,1,3,69,0,3,60
7736,7961,565,0,0,1,1,49,1,4,40
7737,7962,238,3,1,1,3,39,1,2,100
7738,7963,280,3,1,1,2,66,2,2,80
7739,7964,798,3,1,2,3,54,1,1,80
7740,7965,233,4,3,2,3,40,2,1,40
7741,7966,343,0,2,0,0,54,2,2,80
7742,7967,347,1,2,0,1,21,1,4,40
7743,7968,1024,4,2,2,0,43,0,1,100
7745,7969,66,0,0,1,1,49,1,1,80
7746,7970,1059,2,1,1,2,37,2,4,80
7747,7971,114,3,0,1,0,36,2,3,60
7748,7972,316,3,2,1,2,30,2,0,100
7749,7973,624,0,3,0,0,57,0,0,60
7750,7974,38,0,1,0,0,59,2,2,80
7751,7975,609,3,1,0,1,20,2,0,80
7752,7976,644,0,0,1,0,23,0,1,40
7753,7977,895,2,3,1,0,27,2,0,80
7754,7978,724,2,2,2,1,34,2,0,100
7756,7979,1430,1,3,0,1,52,0,1,40
7757,7980,1377,0,2,2,1,56,1,1,60
7758,7981,212,1,3,1,0,22,1,1,40
7759,7982,332,3,0,1,2,65,2,1,100
7760,7983,709,3,3,0,3,23,0,0,40
7761,7984,351,3,3,2,2,39,1,2,40
7762,7985,433,2,3,0,1,57,1,2,60
7763,7986,1240,3,3,1,0,69,2,3,100
7764,7987,958,2,3,0,2,37,0,4,100
7765,7988,124,4,2,0,3,27,1,0,40
7767,7989,689,1,1,2,1,68,2,2,60
7768,7990,379,0,2,2,1,47,2,1,60
7769,7991,509,2,3,1,2,22,2,3,40
7770,7992,1210,2,2,1,2,39,0,3,40
7771,7993,464,2,2,2,3,69,2,1,40
7772,7994,782,0,0,2,0,21,2,3,40
7773,7995,333,0,1,0,3,43,1,0,40
7774,7996,318,1,0,2,3,26,1,4,100
7775,7997,300,1,0,1,2,38,2,3,80
7776,7998,806,0,2,0,0,30,2,2,40
7780,7999,458,2,2,1,3,65,2,1,80
7781,8000,1382,1,1,1,1,51,1,2,80
7782,8001,1287,1,1,0,3,42,0,2,40
7783,8002,691,4,2,2,1,65,1,2,80
7784,8003,1268,4,2,0,3,41,0,0,80
7785,8004,935,2,1,1,3,18,1,4,100
7786,8005,1088,0,1,2,3,68,1,2,100
7787,8006,290,2,3,1,2,57,2,1,100
7788,8007,914,0,0,2,1,24,2,1,80
7789,8008,933,4,1,0,2,69,0,0,80
7791,8009,806,3,0,1,1,69,0,1,100
7792,8010,1119,0,1,1,3,50,2,0,40
7793,8011,766,2,3,1,0,46,2,1,100
7794,8012,832,2,3,0,2,64,0,4,80
7795,8013,106,2,2,1,1,35,0,0,80
7796,8014,1042,2,2,1,3,32,0,3,40
7797,8015,238,1,0,0,0,67,0,3,80
7798,8016,1143,1,2,0,2,29,2,2,40
7799,8017,1002,3,2,0,1,36,1,4,60
7800,8018,1270,0,2,1,2,25,0,0,100
7802,8019,1063,2,1,1,1,19,2,2,60
7803,8020,1244,2,3,2,0,45,0,4,60
7804,8021,421,0,2,2,3,29,0,1,60
7805,8022,261,0,2,0,1,38,1,2,60
7806,8023,131,0,1,0,3,26,2,4,80
7807,8024,98,3,1,2,2,29,2,1,60
7808,8025,491,2,2,2,3,56,1,0,100
7809,8026,149,1,3,1,1,65,1,3,80
7810,8027,531,1,1,0,3,20,1,4,60
7811,8028,1217,4,3,0,3,43,1,4,80
7813,8029,1049,3,1,0,3,25,2,2,100
7814,8030,569,4,3,0,3,41,1,2,60
7815,8031,1276,4,0,2,3,57,0,1,40
7816,8032,734,1,1,2,1,31,0,2,60
7817,8033,1426,2,1,0,1,35,0,4,40
7818,8034,1401,0,2,1,1,52,2,0,100
7819,8035,704,0,1,1,3,39,1,2,40
7820,8036,402,3,3,1,1,33,0,4,100
7821,8037,641,0,2,0,1,37,0,4,80
7822,8038,1356,2,0,1,0,65,0,1,80
7824,8039,805,2,0,2,1,30,1,3,100
7825,8040,1109,4,1,0,1,43,2,0,60
7826,8041,1316,4,1,2,0,36,0,0,100
7827,8042,565,3,2,2,2,58,1,3,60
7828,8043,1003,3,1,0,1,47,2,2,60
7829,8044,1345,3,0,0,1,53,2,4,60
7830,8045,844,0,1,0,2,69,1,4,100
7831,8046,193,4,0,0,0,69,1,1,60
7832,8047,709,3,2,2,0,56,2,0,60
7833,8048,607,1,2,1,0,32,1,0,80
7835,8049,484,4,1,2,0,47,0,3,80
7836,8050,1334,0,1,2,3,54,0,4,40
7837,8051,971,2,3,0,2,48,2,3,60
7838,8052,724,0,3,2,1,67,0,1,60
7839,8053,477,0,0,0,2,21,0,2,60
7840,8054,216,2,2,0,3,66,0,1,40
7841,8055,1428,1,0,0,3,23,0,0,40
7842,8056,1198,0,1,2,0,37,2,1,40
7843,8057,1099,2,1,2,1,60,1,0,100
7844,8058,457,1,2,2,1,45,0,2,100
7846,8059,397,3,0,2,2,25,1,3,80
7847,8060,538,2,2,0,3,66,2,0,100
7848,8061,1354,0,0,2,3,34,2,4,60
7849,8062,1433,4,2,1,2,44,2,3,60
7850,8063,432,1,3,0,1,64,1,2,100
7851,8064,432,4,2,0,2,36,0,1,60
7852,8065,1001,0,3,0,1,55,2,0,60
7853,8066,778,1,1,2,3,25,1,4,40
7854,8067,1184,4,0,1,2,26,0,0,100
7855,8068,586,4,2,2,2,24,1,4,80
7857,8069,337,3,2,1,0,60,2,0,100
7858,8070,857,2,0,0,0,37,1,2,60
7859,8071,327,2,2,1,1,50,2,3,100
7860,8072,1260,2,3,1,2,65,1,2,80
7861,8073,707,3,0,1,1,63,0,0,40
7862,8074,1124,2,2,1,1,64,0,4,60
7863,8075,683,1,2,2,2,47,1,4,80
7864,8076,839,0,3,2,2,49,2,4,40
7865,8077,697,2,3,0,1,29,0,2,60
7866,8078,940,4,1,0,1,56,1,1,60
7868,8079,1414,2,1,2,1,64,1,4,80
7869,8080,255,1,1,0,3,29,0,0,40
7870,8081,1422,1,3,0,0,68,0,4,80
7871,8082,322,3,3,1,1,28,0,1,100
7872,8083,1178,1,2,2,1,26,0,4,100
7873,8084,825,4,0,1,2,31,2,1,40
7874,8085,1009,4,0,1,1,69,0,3,40
7875,8086,675,0,0,0,0,18,2,1,100
7876,8087,211,2,0,1,1,30,2,1,100
7877,8088,1222,0,3,0,2,61,2,1,80
7879,8089,351,3,3,0,3,43,1,1,60
7880,8090,425,0,1,1,3,20,0,0,60
7881,8091,255,3,3,1,2,28,2,0,60
7882,8092,976,2,2,1,2,62,1,1,40
7883,8093,517,4,0,1,3,64,0,4,100
7884,8094,1362,1,0,0,2,36,1,1,80
7885,8095,239,2,1,0,3,48,2,4,40
7886,8096,116,2,3,0,1,31,2,3,80
7887,8097,1315,4,2,1,0,65,0,3,80
7888,8098,1360,3,2,0,2,50,0,0,80
7891,8099,854,3,2,2,1,32,0,0,60
7892,8100,634,2,0,2,2,45,0,2,40
7893,8101,240,4,2,1,1,34,2,1,40
7894,8102,401,2,1,2,2,35,0,2,80
7895,8103,829,2,1,2,1,26,1,4,80
7896,8104,360,4,1,1,3,61,0,4,40
7897,8105,661,3,2,0,2,69,2,1,80
7898,8106,678,1,0,1,2,39,0,4,40
7899,8107,909,4,0,0,2,20,0,3,60
7900,8108,563,3,2,0,2,24,0,2,60
7902,8109,1220,2,1,1,0,46,2,3,80
7903,8110,397,4,0,2,0,64,1,1,40
7904,8111,943,3,2,2,3,58,0,1,40
7905,8112,671,3,2,0,2,51,1,4,60
7906,8113,78,4,3,1,0,21,2,1,80
7907,8114,797,4,1,1,2,26,0,3,100
7908,8115,846,4,0,2,3,40,0,2,80
7909,8116,938,3,3,1,1,66,2,4,40
7910,8117,15,2,0,2,3,38,2,4,80
7911,8118,605,2,1,0,1,59,1,4,100
7913,8119,631,1,0,0,2,54,1,4,60
7914,8120,686,0,0,0,3,32,0,2,60
7915,8121,1181,4,0,0,2,27,2,4,100
7916,8122,661,2,2,1,0,19,2,2,80
7917,8123,1275,2,0,0,1,42,2,3,40
7918,8124,139,3,3,0,1,48,2,1,100
7919,8125,240,4,1,1,2,43,2,4,80
7920,8126,1355,1,3,2,3,43,2,2,80
7921,8127,382,3,1,1,0,56,0,0,80
7922,8128,231,3,3,2,3,27,0,0,100
7924,8129,703,4,0,2,3,64,2,2,80
7925,8130,442,4,1,0,3,38,0,0,100
7926,8131,1051,1,3,2,3,31,0,0,80
7927,8132,321,3,3,0,2,53,1,0,40
7928,8133,206,4,1,0,3,26,2,1,60
7929,8134,79,2,3,1,1,46,1,2,60
7930,8135,351,3,0,0,3,22,2,0,40
7931,8136,164,0,2,0,2,21,2,0,100
7932,8137,991,3,2,1,1,36,0,1,40
7933,8138,1119,0,2,0,0,36,1,1,40
7935,8139,1410,0,0,1,0,23,0,3,80
7936,8140,574,1,3,1,0,60,1,2,100
7937,8141,837,0,3,1,3,62,1,2,60
7938,8142,466,3,2,0,0,55,0,3,40
7939,8143,984,1,0,2,3,49,2,2,40
7940,8144,80,0,2,2,2,41,1,3,60
7941,8145,587,3,1,1,2,23,1,2,80
7942,8146,618,1,1,2,0,24,0,0,100
7943,8147,865,4,1,2,0,45,1,2,60
7944,8148,1353,1,2,2,0,24,0,1,60
7946,8149,445,3,0,0,3,35,0,1,60
7947,8150,1379,1,2,1,3,23,2,1,60
7948,8151,1420,1,3,1,3,64,1,3,80
7949,8152,749,4,3,2,2,52,2,0,80
7950,8153,42,2,2,2,1,63,2,1,100
7951,8154,236,3,2,1,0,65,2,3,100
7952,8155,1324,3,3,2,0,63,1,2,60
7953,8156,711,1,2,0,2,25,2,3,100
7954,8157,1188,2,2,2,0,28,0,1,60
7955,8158,600,1,0,1,0,52,1,3,100
7957,8159,398,1,1,1,1,51,0,3,40
7958,8160,353,0,0,0,0,23,1,4,60
7959,8161,823,4,2,1,3,20,1,4,60
7960,8162,879,3,3,2,3,51,0,0,60
7961,8163,250,3,2,1,0,25,1,0,40
7962,8164,553,1,2,2,2,37,1,1,80
7963,8165,801,4,3,0,3,67,0,4,40
7964,8166,470,1,0,0,1,61,0,4,40
7965,8167,817,4,1,0,1,56,0,1,40
7966,8168,353,3,2,1,1,59,2,0,100
7968,8169,579,1,0,2,0,58,1,2,40
7969,8170,544,0,2,2,3,29,0,4,100
7970,8171,304,3,1,0,1,49,0,4,100
7971,8172,1231,3,3,2,3,53,0,4,100
7972,8173,1210,3,2,0,3,62,1,3,60
7973,8174,1057,1,2,0,1,34,0,0,60
7974,8175,339,1,0,2,3,64,0,4,100
7975,8176,653,3,3,1,3,49,0,4,80
7976,8177,12,0,2,1,3,59,1,3,80
7977,8178,549,4,2,1,0,56,1,4,100
7979,8179,1072,4,3,2,3,69,0,0,40
7980,8180,719,1,1,0,3,32,0,2,100
7981,8181,1064,0,0,1,1,37,1,1,100
7982,8182,813,4,3,2,2,42,0,1,80
